conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1719645759661072468,Wed Nov 01 09:21:28 +0000 2023,0,Sementara itu pasangan Prabowo-Gibran diusung oleh Partai Gerakan Indonesia Raya (Gerindra) Partai Golongan Karya (Golkar) Partai Amanat Nasional (PAN) #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto,1719645824047788466,,KarinaP35443364,in,,0,1,0,https://x.com/KarinaP35443364/status/1719645824047788466,1718882541074358272,KarinaP35443364
1719637588540273030,Wed Nov 01 08:49:05 +0000 2023,0,Sementara itu pasangan Prabowo-Gibran diusung oleh Partai Gerakan Indonesia Raya (Gerindra) Partai Golongan Karya (Golkar) Partai Amanat Nasional (PAN) #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto,1719637674661912853,,alfisahdinardi,in,,0,1,0,https://x.com/alfisahdinardi/status/1719637674661912853,1614854441127284737,alfisahdinardi
1719614133610668150,Wed Nov 01 07:15:56 +0000 2023,0,Sementara itu pasangan Prabowo-Gibran diusung oleh Partai Gerakan Indonesia Raya (Gerindra) Partai Golongan Karya (Golkar) Partai Amanat Nasional (PAN) #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto,1719614232235475176,,mercifulove,in,,0,1,0,https://x.com/mercifulove/status/1719614232235475176,1287936042750758912,mercifulove
1720045418950840737,Thu Nov 02 11:49:20 +0000 2023,0,JAKARTA https://t.co/kKtNXT6EeH - Partai Golongan Karya (Golkar) mengusulkan sejumlah nama untuk masuk dalam jajaran Tim Kampanye Nasional (TKN) Prabowo Subianto-Gibran Rakabuming Raka. #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto,1720045422960595334,,alfisahdinardi,in,,0,1,0,https://x.com/alfisahdinardi/status/1720045422960595334,1614854441127284737,alfisahdinardi
1720039283124584581,Thu Nov 02 11:25:17 +0000 2023,0,Sementara itu pasangan Prabowo-Gibran diusung oleh Partai Gerakan Indonesia Raya (Gerindra) Partai Golongan Karya (Golkar) Partai Amanat Nasional (PAN) #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto,1720039369808154652,,alfisahdinardi,in,,0,1,0,https://x.com/alfisahdinardi/status/1720039369808154652,1614854441127284737,alfisahdinardi
1719848063395873167,Thu Nov 02 09:53:28 +0000 2023,0,@KompasTV Partai nya Golongan Karya masa cari pemimpin yg tanpa Karya.,1720016265874710762,,KompasTV,in,,0,0,0,https://x.com/ichan_norax/status/1720016265874710762,1689477192714268672,ichan_norax
1719989942733160876,Thu Nov 02 08:08:53 +0000 2023,0,JAKARTA https://t.co/RyNx5iwZ9J - Partai Golongan Karya (Golkar) mengusulkan sejumlah nama untuk masuk dalam jajaran Tim Kampanye Nasional (TKN) Prabowo Subianto-Gibran Rakabuming Raka. #BersamaIndonesiaMaju #PrabowoGibranIstimewa Prabowo Subianto,1719989946898112804,,mercifulove,in,,0,1,0,https://x.com/mercifulove/status/1719989946898112804,1287936042750758912,mercifulove
1720401784680890878,Fri Nov 03 11:25:23 +0000 2023,1,Pimpinan Bawaslu Kota Jakarta Selatan beserta staf melakukan Silaturrahmi dan Sosialisasi di Kantor DPC Partai Golongan Karya (GOLKAR) Jakarta Selatan menjelang proses tahapan kampanye pemilu Tahun 2024 nanti agar partai-partai politik untuk mematuhi regulasi tahapan kampanye. https://t.co/z9r0uRAHhE,1720401784680890878,https://pbs.twimg.com/media/F-AYMmXa0AEIX75.jpg,,in,Jl Wr Buncit Raya 11 Jak-Sel,0,0,0,https://x.com/bawaslu_jaksel/status/1720401784680890878,1036566486003802112,bawaslu_jaksel
1720373477667184925,Fri Nov 03 10:04:08 +0000 2023,1,Bisa memilih yang terbaik Amin YRA... cc : @airlangga_hrt @ZUL_Hasan @kaesangb &amp; partai oalisi ini didirikan oleh sepuluh partai politik antara lain Partai Demokrasi Indonesia Perjuangan (PDI-P) Partai Golongan Karya (Golkar) Partai Nasional Demokrat (NasDem) ,1720381338216485223,,The_Piroen,in,"DKI Jakarta, Indonesia",0,1,0,https://x.com/The_Piroen/status/1720381338216485223,722786253138055170,The_Piroen
1720348089868054551,Fri Nov 03 07:52:02 +0000 2023,0,Partai Golongan Karya (Golkar) mengusulkan sejumlah nama untuk masuk dalam jajaran Tim Kampanye Nasional (TKN) Prabowo Subianto-Gibran Rakabuming Raka. #BersamaIndonesiaMaju #PrabowoGibranIstimewa #PrabowoGemoy Prabowo Subianto,1720348092560724015,,Ninaang06470572,in,,0,1,0,https://x.com/Ninaang06470572/status/1720348092560724015,1615026201739014144,Ninaang06470572
