created_at,id_str,full_text,lang,location
2023-11-01,1719645824047788466,sementara itu pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar partai amanat nasional pan bersamaindonesiamaju prabowogibranistimewa prabowo subianto,in,
2023-11-01,1719637674661912853,sementara itu pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar partai amanat nasional pan bersamaindonesiamaju prabowogibranistimewa prabowo subianto,in,
2023-11-01,1719614232235475176,sementara itu pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar partai amanat nasional pan bersamaindonesiamaju prabowogibranistimewa prabowo subianto,in,
2023-11-02,1720046042262204510,kader partai gerakan indonesia raya gerindra bali i wayan puspa negara yang menjadi caleg dprd badung menyebut perhelatan pilpres 2024 diakui penuh kejutan yang bisa membawa perubahan besar pada dunia politik di indonesia bahkan efeknya tersebut berimbas juga sampai ke bali,in,
2023-11-02,1720043558672159108,kader partai gerakan indonesia raya gerindra bali i wayan puspa negara yang menjadi caleg menyebut perhelatan pilpres 2024 penuh kejutan yang bisa membawa perubahan besar pada dunia politik di indonesia bahkan efeknya sampai bali,in,
2023-11-02,1720039369808154652,sementara itu pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar partai amanat nasional pan bersamaindonesiamaju prabowogibranistimewa prabowo subianto,in,
2023-11-03,1720337753009963448,sementara itu pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar partai amanat nasional pan bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,in,
2023-11-03,1720334758482464844,sementara itu pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar partai amanat nasional pan partai demokrat partai bulan bintang pbb bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,in,
2023-11-03,1720329194574639574,sementara itu pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar partai amanat nasional pan bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,in,
2023-11-04,1720770119461470664,temanpemilih berikut kami sampaikan pengumuman daftar calon tetap dct anggota dewan perwakilan rakyat daerah kabupaten belitung timur pada pemilihan umum tahun 2024 dari partai gerakan indonesia raya partai gerindra kpumelayani pemiluserentak2024,in,
2023-11-05,1721030431292965268,semua keributan di xland hanya karena hal ini jokowi dukung prabowo bukan dukung ganjar pihak ganjar yang sudah pada banget jualan jokowi akhirnya kandas dan terluka dan segala narasi dimainkan kamu menyerang keduanya masih percaya narasi retorika kamitakutkalah,in,"Surakarta, Jawa Tengah"
2023-11-05,1721311902914285727,keunggulan prabowo yang semakin menjauh terjadi karena faktor gibran dan jokowi karena itu yang akan mereka serang adalah gibran dan keluarga jokowi,in,
2023-11-05,1721302857935471097,gibran minta relawan tunggu arahan jokowi warganet keceplosan matangnya buah karbitan bisa bikin sakit perut katanya,in,Jakarta
2023-11-05,1721011051377127617,ini berita hoaks yang sudah dibantah oleh smrc mungkin andre hanya ingin menyuarakan isi hati prabowo bahwa masuknya gibran jadi cawapres justeru jadi petaka elektoral bagi prabowo dan partainya mungkin kamu iya orang dengan sengaja nyebar hoaks biasanya punya maksud spesifik,in,
2023-11-05,1721193721994285416,di kala jimly singgung republik rasa kerajaan wajah prabowo auto kecut,in,Indonesia
2023-11-05,1721161032511684690,saya bersumpah dengan ini berkata jujur saya setuju tidak pilih prabowo sesuai dengan 6 alasan yang anda sampaikan ini tolakcaprespenculik,in,"Bumi Agung, Indonesia"
2023-11-05,1720997329178947587,mampir ke singapura sempetin bertemu sahabat lama seorang wni senior di dunia perbankan di sini dia ungkapkan kekecewaannya pada psi dan ke anti annya kepada prabowo kekecewaannya pada jokowi sampai unfollow remove follow aku dan teman temenku dia bertanya kritis soal,in,Jakarta
2023-11-05,1721136538778796129,besok golkar akan umumkan gibran jadi kader partai golkar,in,Indonesia
2023-11-05,1720996801338372314,anthony budiawan intrik jokowi dan gibran untuk mencengkram indonesia via,in,
2023-11-05,1721163724323766605,bergabungnya gibran ke golkar semakin memastikan bahwa gibran berlutut pada orde baru dan oligarki ini blunder besar sudah dipasangkan dengan prabowo menantu soeharto bernaung dibawah partainya soeharto pula padahal menjadi kader pdi perjuangan sebetulnya sudah menjadi,in,"DKI Jakarta, Indonesia"
2023-11-05,1721138062951117078,ngeri juga permainannya sappo eka gumilar menduga operasi rahasia ganti gibran justru atas kehendak prabowo demi menggandeng et,in,Indonesia
2023-11-05,1721291567875645698,gerindra ungkap hasil survei internal tumbangkan anies baswedan muhaimin di dki jakarta kami tahu kunci kuncinya,in,"Pulo Gadung, Indonesia"
2023-11-05,1721059057384259890,sekjen pdi p hasto kristiyanto menyebutkan gibran rakabuming raka sudah tidak menjadi bagian dari kader keluarga pdi perjuangan,in,Jakarta
2023-11-05,1720993900427669709,salah nya di mana pa ada bukti intervensi mk masalah mk kan lagi di proses skrg gara2 gibran jadi cawapres opa yang nunjuk golkar sm koalisi partai ko bukan jkw dan gibran juga sama punya hak di pilih rakyat terus apa lagi gara2 ga nurut sm ibu ketum,in,"Osaka-shi Kita-ku, Osaka"
2023-11-05,1721141484148441515,arah politik jkw itu bisa didengarkan lewat psi juga kaesang bilang jika nanti gibran batal jadi cawapres prabowo psi tetap akan dukung prabowo jadi bolak balik saya bilang ke kader pdip yang masih saja berharap jkw mau kembali dukung ganjar sudahlah ikhlaskanlah,in,"Denpasar Barat, Indonesia"
2023-11-05,1721103775820333161,sekelas ketua dpd elite partai anggota dpr ri saja sudah bikin isu bohong bagaimana yang kroco2nya smrc membantah postingan politikus partai gerindra andre rosiade smrc tidak mengeluarkan survei sebagaimana yang dimaksud andre,in,Indonesia
2023-11-05,1721305039736832011,pencalonan gibran sebagai cawapres berhadapan dengan masalah yuridis ada pertentangan antara uu kehakiman dan uu mk maka perlu sidang ulang,in,Jakarta
2023-11-06,1721457291147505993,sedangkan pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar prabowogibranistimewa bersamaindonesiamaju prabowogemoy prabowo subianto,in,"DKI Jakarta, Indonesia"
2023-11-06,1721441301873533213,sedangkan pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar prabowogibranistimewa bersamaindonesiamaju prabowogemoy prabowo subianto,in,
2023-11-06,1721423070110556325,sedangkan pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar prabowogibranistimewa bersamaindonesiamaju prabowogemoy prabowo subianto,in,
2023-11-06,1721409470994280730,sedangkan pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar prabowogibranistimewa bersamaindonesiamaju prabowogemoy prabowo subianto,in,
2023-11-06,1721372009173807154,sementara itu pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar menatamasadepan bersamaprabowogibran prabowogemoy prabowo gibran,in,
2023-11-06,1721370958861410372,sementara itu pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar menatamasadepan bersamaprabowogibran prabowogemoy prabowo gibran,in,
2023-11-06,1721369736376877106,sementara itu pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar menatamasadepan bersamaprabowogibran prabowogemoy prabowo gibran,in,
2023-11-06,1721327573660274901,temanpemilih kawankpumakassar daftar calon tetap dct anggota dprd kota makassar pada pemilu serentak tahun 2024 partai gerakan indonesia raya,in,Kota Makassar
2023-11-07,1721834247852642459,sementara itu pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar partai amanat nasional pan bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,in,
2023-11-07,1721778635827482893,sementara itu pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar partai amanat nasional pan bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,in,"DKI Jakarta, Indonesia"
2023-11-07,1721766822608085162,sementara itu pasangan prabowo gibran diusung oleh partai gerakan indonesia raya gerindra partai golongan karya golkar partai amanat nasional pan bersamaindonesiamaju prabowogibranistimewa prabowogemoy prabowo subianto,in,
